Temperature,Volume,F,Debye Temperature,B,E,alpha,Cv,Cp
498.0,278.67992232508317,-19.19361583030487,,84.85678008642269,448.7735088520337,1.7130141170400606e-05,22.97294480532847,23.281333013525796
499.0,278.68463463269865,-19.193637053706023,,84.85082966263934,448.7420394449022,1.713667362231497e-05,22.980482397007226,23.28970912260953
500.0,278.6893693122378,-19.193658312654847,,84.84485151047286,448.7104233934627,1.7143180152054375e-05,22.98797857429153,23.298043746140912
501.0,278.6940671689509,-19.193679607092925,,84.8389203685996,448.67905596062764,1.714964860079606e-05,22.99543240563473,23.30633571275644
502.0,278.6987889745897,-19.193700936962006,,84.8329595092396,448.6475313639126,1.7156091895808915e-05,23.002845455033857,23.31458683412528
503.0,278.70353054797306,-19.193722302204012,,84.82697421792487,448.6158775563785,1.716250937989991e-05,23.010217927580424,23.322797299509677
504.0,278.7082379706878,-19.193743702761026,,84.8210325534752,448.5844544738531,1.7168889989528464e-05,23.017549006029927,23.330966071860267
505.0,278.7129748729095,-19.19376513857531,,84.81505420165766,448.5528373665391,1.71752472470871e-05,23.02484029093074,23.339095012799888
506.0,278.7176899011871,-19.193786609589278,,84.80910397586142,448.5213690064821,1.7181570620800414e-05,23.03209101801592,23.347183148130092
507.0,278.72242056151174,-19.19380811574553,,84.80313454355247,448.48979907087516,1.7187868165886562e-05,23.039302240191105,23.355231685519215
508.0,278.72716166816747,-19.19382965698682,,84.79715245263603,448.4581621889653,1.719413900504709e-05,23.046474133021455,23.363240780158044
509.0,278.73188714655424,-19.19385123325607,,84.79119060182497,448.4266323488629,1.7200377887774598e-05,23.053606449908976,23.37121007837913
510.0,278.7366410563625,-19.19387284449637,,84.78519340573384,448.39491558173654,1.720659423729407e-05,23.06070035856467,23.379140931002794
511.0,278.7413826945935,-19.193894490650965,,84.77921221500658,448.36328346056666,1.7212779738101944e-05,23.067755314546186,23.387032625693774
512.0,278.74611383909826,-19.193916171663282,,84.773244783202,448.3317241048257,1.721893496181232e-05,23.074771630184088,23.394885482525726
513.0,278.7508548318589,-19.193937887476896,,84.76726545264789,448.3001018213662,1.7225064364124377e-05,23.08174998399322,23.402700265352646
514.0,278.7555878643766,-19.19395963803555,,84.76129668364493,448.2685353937188,1.7231164414280928e-05,23.088690290623404,23.410476815204515
515.0,278.76033782196345,-19.19398142328316,,84.75530709506255,448.236858859658,1.723724051637331e-05,23.095593310224494,23.418215997046108
516.0,278.76507812049056,-19.194003243163777,,84.74933021003169,448.2052495095911,1.724328729887177e-05,23.102458781236297,23.4259174386931
517.0,278.76982213751825,-19.194025097621648,,84.74334916019144,448.1736181335162,1.7249307753813783e-05,23.109287230562646,23.433581723791455
518.0,278.77459349971707,-19.194046986601155,,84.73733416316483,448.14180722437465,1.725530701831926e-05,23.116079379362535,23.441209673959147
519.0,278.7793364074391,-19.19406891004685,,84.73135556229656,448.11018879993117,1.7261273597672993e-05,23.12283439405857,23.44880022103144
520.0,278.78409745749616,-19.19409086790344,,84.72535461890901,448.0784522148556,1.7267217435252152e-05,23.12955344032385,23.456354728045962
521.0,278.7888394613945,-19.1941128601158,,84.71937820608032,448.0468453620768,1.727313092884158e-05,23.13623604944724,23.46387256951914
522.0,278.79359501953445,-19.19413488662896,,84.71338523611072,448.01515094521386,1.7279021088963924e-05,23.142883104893116,23.47135476778458
523.0,278.798353226256,-19.1941569473881,,84.70738945498084,447.98344166125065,1.7284885814014444e-05,23.149494644110014,23.47880131480815
524.0,278.80311138527617,-19.194179042338572,,84.7013942606334,447.95173548054464,1.729072471981974e-05,23.156070862399044,23.486212395100914
525.0,278.8078899813675,-19.19420117142587,,84.69537384595981,447.91989591963903,1.7296542276430355e-05,23.16261239555436,23.493588732806913
526.0,278.81264021809056,-19.194223334595662,,84.68938968680781,447.8882480996601,1.7302328439744007e-05,23.16911855585189,23.500929432082987
527.0,278.8174032119983,-19.19424553179375,,84.68338998353211,447.8565180730392,1.730809199864933e-05,23.175590368414152,23.50823569469873
528.0,278.8221690087071,-19.194267762966113,,84.67738727769584,447.82477216707844,1.73138310425241e-05,23.18202788209672,23.515507527630078
529.0,278.8269541855228,-19.19429002805887,,84.67136069317506,447.79289997632327,1.7319549217937552e-05,23.188431645128066,23.522745551378293
530.0,278.83171052451183,-19.194312327018302,,84.66537095534537,447.7612226529533,1.7325236593470172e-05,23.194800985567213,23.52994888666275
531.0,278.83648931236667,-19.19433465979084,,84.65935347689154,447.72939862053755,1.733090408556361e-05,23.201137099689674,23.53711895188714
532.0,278.84124798148144,-19.194357026323072,,84.65336185953095,447.69771135708174,1.733654294292453e-05,23.207439422394952,23.544254998385266
533.0,278.8460091424547,-19.19437942656173,,84.64736763138346,447.6660102862201,1.7342158070841604e-05,23.213708606067435,23.551357777038668
534.0,278.8507934482995,-19.19440186045372,,84.64134479483005,447.6341579169626,1.734775396408761e-05,23.219945259212817,23.558427987101624
535.0,278.8555746434194,-19.19442432794607,,84.6353264056283,447.6023290679661,1.735332528467522e-05,23.226149119413,23.565465252743753
536.0,278.8603612314597,-19.194446828985978,,84.62930176003269,447.5704671314092,1.735887397817042e-05,23.232320566913472,23.572469992002198
537.0,278.86514521438056,-19.19446936352079,,84.62328092519562,447.53862534842733,1.7364398529901075e-05,23.23845967616253,23.579442245052892
538.0,278.8699049241089,-19.194491931497996,,84.61729116672873,447.5069479159155,1.7369894557554824e-05,23.244566272612783,23.586381742737704
539.0,278.874697131079,-19.19451453286525,,84.61126104436397,447.47505701492105,1.737537412180567e-05,23.25064161005754,23.593289988794233
540.0,278.87947748393134,-19.19453716757033,,84.60524636961459,447.44324781017474,1.7380828082420004e-05,23.256685095836396,23.60016619643328
541.0,278.8842798694618,-19.194559835561193,,84.59920450750984,447.41129482239944,1.7386263701007617e-05,23.262697557971542,23.607011343791015
542.0,278.88905411203376,-19.194582536785923,,84.59319858274378,447.3795318928089,1.7391670611864e-05,23.26867830295528,23.61382451639737
543.0,278.89384389668584,-19.194605271192753,,84.58717363804244,447.34766837440174,1.73970581290691e-05,23.27462832968215,23.62060690689775
544.0,278.89864262313137,-19.194628038730073,,84.5811379797593,447.31574819615315,1.7402425021630917e-05,23.28054772664813,23.627358575504452
545.0,278.9034222333101,-19.19465083934641,,84.57512689651814,447.2839579854547,1.7407765556499827e-05,23.28643620033638,23.634079104609103
546.0,278.9082156420897,-19.194673672990444,,84.56909899194764,447.2520788134855,1.7413086786959686e-05,23.292294543823548,23.640769434341067
547.0,278.91301881394054,-19.194696539610995,,84.5630593447632,447.2201375395363,1.7418388015958256e-05,23.298122887373847,23.647429677930376
548.0,278.91780532997336,-19.194719439157026,,84.55704117363345,447.18830984383516,1.7423663849586277e-05,23.303920966189306,23.654059453121437
549.0,278.9226129955357,-19.194742371577657,,84.55099694592138,447.1563443453107,1.7428922364750875e-05,23.309689647848842,23.660659797415775
550.0,278.9274081739368,-19.19476533682214,,84.5449689512781,447.12446469698256,1.7434156650625295e-05,23.315428539055144,23.667230167432606
551.0,278.93219563788523,-19.194788334839867,,84.53895118652719,447.0926391504563,1.7439367852232568e-05,23.32113792275459,23.67377086795007
552.0,278.9370098603785,-19.194811365580392,,84.53290032279173,447.0606385566631,1.7444563345458262e-05,23.326818595457826,23.68028285156811
553.0,278.94181885123857,-19.194834428993392,,84.52685657118676,447.02867557607823,1.744973656041294e-05,23.332470192526284,23.68676561028207
554.0,278.9466107143587,-19.19485752502869,,84.52083487847983,446.99682925616645,1.745488514117361e-05,23.338092702166552,23.693219078893886
555.0,278.95141724634976,-19.19488065363626,,84.51479528700646,446.9648882768508,1.7460015899429985e-05,23.343686865727552,23.69964414333678
556.0,278.9562292060561,-19.19490381476621,,84.50874941193317,446.93291406609285,1.7465127034628994e-05,23.34925271176328,23.70604079114773
557.0,278.9610436061173,-19.194927008368783,,84.50270100791897,446.9009264807798,1.7470218057218668e-05,23.354790376339423,23.712409145560194
558.0,278.9658452672496,-19.194950234394366,,84.49666914314993,446.8690263649073,1.747528591736064e-05,23.360299786939954,23.71874906544342
559.0,278.9706658367996,-19.194973492793498,,84.49061406308567,446.83700347264045,1.7480337392664617e-05,23.365781668243553,23.72506142058804
560.0,278.9754883398924,-19.194996783516835,,84.48455709316642,446.8049705856878,1.7485369054407307e-05,23.37123591327114,23.731346027331753
561.0,278.980286073211,-19.195020106515187,,84.47853176836031,446.7731050570588,1.749037542966184e-05,23.37666225326026,23.737602494959997
562.0,278.9851073211061,-19.195043461739495,,84.47247744957832,446.74108619090885,1.749536678635327e-05,23.3820616848929,23.743832042326247
563.0,278.9899333434651,-19.195066849140844,,84.46641767453653,446.70903846878707,1.7500339321488525e-05,23.38743406932113,23.750034445437127
564.0,278.99473929778026,-19.19509026867044,,84.46038363400976,446.67712684620375,1.750528794882824e-05,23.3927791684877,23.75620935225528
565.0,278.99956468912256,-19.19511372027965,,84.4543257278632,446.64508900792003,1.7510221091584565e-05,23.39809781977327,23.762357783079494
566.0,279.00440373011406,-19.19513720391996,,84.44825122719013,446.61296340783474,1.7515137662797378e-05,23.40339009883192,23.768479787871655
567.0,279.0092097469085,-19.19516071954299,,84.44221871887272,446.58105988849286,1.752002798793126e-05,23.408655404895015,23.774574550066458
568.0,279.01405731125914,-19.1951842671005,,84.43613460188031,446.54888343154767,1.7524907852611935e-05,23.4138951449275,23.78064382340754
569.0,279.0188635634631,-19.195207846544395,,84.43010287236531,446.51698403097964,1.752975998019448e-05,23.419108121290304,23.786686025677167
570.0,279.02369111469915,-19.195231457826694,,84.42404495141035,446.48494611438025,1.7534597643600683e-05,23.424295535585053,23.792702650464857
571.0,279.028528551694,-19.195255100899562,,84.41797516628887,446.45284545295783,1.753941856887644e-05,23.429457366094727,23.798693623828353
572.0,279.0333461128169,-19.195278775715295,,84.41193085874332,446.4208795322261,1.754421662627973e-05,23.434593293638077,23.80465848795061
573.0,279.0381940102198,-19.195302482226317,,84.40584903226953,446.38871518891614,1.754900248406067e-05,23.439704301226826,23.810598461774777
574.0,279.04302661473577,-19.195326220385194,,84.39978693243351,446.35665517188926,1.755376667705676e-05,23.44478981042643,23.816512753584554
575.0,279.04786057438866,-19.195349990144614,,84.39372367327773,446.3245890236846,1.7558512821248676e-05,23.449850254731523,23.822401875575796
576.0,279.05269991328487,-19.1953737914574,,84.38765420841844,446.29249005600064,1.756324188006917e-05,23.454885860077272,23.82826607334342
577.0,279.0575365722278,-19.195397624276506,,84.38158864603884,446.26041172696813,1.756795227727536e-05,23.459896656823076,23.83410533987733
578.0,279.06235387077277,-19.195421488555017,,84.37554790101659,446.2284646469946,1.7572640623747884e-05,23.464882538147904,23.83991948984488
579.0,279.0672053365348,-19.195445384246145,,84.36946485378606,446.19629384759145,1.7577318282361602e-05,23.46984451629961,23.84570978977691
580.0,279.072041771982,-19.19546931130323,,84.36340119419889,446.1642255816656,1.7581975029489917e-05,23.474781962377858,23.851475378242064
581.0,279.07688763621127,-19.19549326967975,,84.35732625577111,446.13209766647117,1.7586616118402107e-05,23.47969542055963,23.85721691620483
582.0,279.081718356098,-19.1955172593293,,84.35127084318181,446.1000730156126,1.7591236497190434e-05,23.484584656299482,23.862934052658222
583.0,279.0865667530508,-19.195541280205607,,84.34519381444791,446.06793404562666,1.7595843175569553e-05,23.489450340202897,23.868627615408087
584.0,279.0914166288413,-19.195565332262532,,84.3391154757483,446.0357881477568,1.7600432860002305e-05,23.494292367675847,23.87429742331383
585.0,279.0962587447912,-19.19558941545405,,84.33304740478464,446.0036965518284,1.760500371832529e-05,23.499110744809887,23.879943438766404
586.0,279.1011157947255,-19.195613529734278,,84.32696116312589,445.97150885837436,1.7609560629999137e-05,23.50390597507445,23.885566274771325
587.0,279.10594832198194,-19.19563767505744,,84.32090619121092,445.9394865380658,1.7614095408604968e-05,23.508677592605338,23.89116527637643
588.0,279.1108035811534,-19.19566185137791,,84.31482328048234,445.90731646056673,1.7618618095614455e-05,23.51342647840375,23.89674155260592
589.0,279.11565963387545,-19.195686058650168,,84.30873992031138,445.8751440061471,1.7623124185626928e-05,23.518152436968244,23.9022948030839
590.0,279.1205087104298,-19.19571029682882,,84.30266584301883,445.84302064515174,1.7627612150623102e-05,23.522855493591532,23.90782501609309
591.0,279.125383800378,-19.195734565868605,,84.29655972818374,445.8107278504309,1.763208903216857e-05,23.527536297956285,23.913333001799483
592.0,279.13021439896954,-19.195758865724383,,84.29050988077748,445.77873263159563,1.7636540108848768e-05,23.532193912826553,23.91881748154245
593.0,279.13507997440894,-19.195783196351133,,84.28441677306719,445.74650862634616,1.7640982194533876e-05,23.53682969497992,23.924280198493733
594.0,279.1399376549212,-19.195807557703965,,84.2783340974078,445.7143397920338,1.7645406376453204e-05,23.541443129552665,23.929720430166928
595.0,279.1447870190747,-19.195831949738096,,84.27226237872046,445.6822289047564,1.764981266737018e-05,23.546034350556784,23.935138308903447
596.0,279.1496704873265,-19.19585637240889,,84.26614850812452,445.64989509292417,1.76542100902887e-05,23.550604136595485,23.9405348213368
597.0,279.15453235915663,-19.19588082567181,,84.26006222207701,445.61770716471574,1.765858703020862e-05,23.555151783213557,23.945908991342368
598.0,279.159391242683,-19.19590530948245,,84.2539802219878,445.5855419032235,1.76629475000626e-05,23.559677708199633,23.95126132814858
599.0,279.1642387397715,-19.19592982379652,,84.24791301756082,445.55345489006027,1.7667289831665323e-05,23.56418192164022,23.956591801024
600.0,279.1691210093057,-19.195954368569858,,84.24180283948172,445.52114060647006,1.7671623833210333e-05,23.568665246013836,23.961901460285254
601.0,279.17398769828566,-19.19597894375842,,84.2357127078865,445.48893234070067,1.7675939009308036e-05,23.57312706248036,23.967189439918453
602.0,279.17885551317295,-19.19600354931827,,84.22962171396065,445.4567195144101,1.7680238970809236e-05,23.577567752238018,23.972456203946063
603.0,279.18371601759327,-19.19602818520561,,84.22354041286148,445.424557949596,1.7684522038287343e-05,23.581987321727105,23.97770171761116
604.0,279.18858662007716,-19.196052851376745,,84.21744702402664,445.39233245759146,1.768879196950035e-05,23.5863861577601,23.98292645453485
605.0,279.1934539263509,-19.196077547788104,,84.21135830550836,445.36013166501976,1.7693046040394992e-05,23.590764191702846,23.988130280314536
606.0,279.1983306605862,-19.196102274396235,,84.20525834107876,445.32787139732926,1.769728702202371e-05,23.595121737848004,23.993313573117746
607.0,279.2031959715859,-19.1961270311578,,84.19917321164142,445.2956895859686,1.7701510619280645e-05,23.599458618371973,23.99847605189021
608.0,279.20806992694503,-19.196151818029588,,84.19307781777786,445.26345349017055,1.7705721147342065e-05,23.603775252173435,24.003618236118903
609.0,279.2129502800544,-19.196176634968488,,84.1869749715855,445.23117798199144,1.7709918225007015e-05,23.608071730708104,24.008740206804493
610.0,279.217824474551,-19.196201481931517,,84.1808803746867,445.19894610102057,1.7714099300251683e-05,23.612347996186298,24.01384184391
611.0,279.22270723144266,-19.196226358875805,,84.17477562056948,445.1666605025914,1.7718267561578063e-05,23.61660438438068,24.018923557582774
612.0,279.22759102587725,-19.196251265758594,,84.16867011887548,445.13437095052825,1.7722421514567805e-05,23.62084090860753,24.02398532405243
613.0,279.23247589951745,-19.19627620253725,,84.16256381781811,445.1020771709524,1.7726561256685536e-05,23.625057690742096,24.029027265995214
614.0,279.2373427028874,-19.19630116916923,,84.15648065213772,445.0699057451154,1.773068284448775e-05,23.629254578312302,24.034049134816136
615.0,279.2422368086941,-19.196326165612145,,84.1503639106052,445.0375567500499,1.773479591738742e-05,23.63343233777247,24.03905192660623
616.0,279.24712098875654,-19.19635119182368,,84.1442601245436,445.005276271279,1.773889272462789e-05,23.637590557088465,24.04403504193603
617.0,279.2520063433856,-19.19637624776166,,84.13815542029766,444.97299093659905,1.7742975689202382e-05,23.64172951208846,24.048998813283006
618.0,279.2568928136365,-19.196401333384006,,84.13204987185176,444.9407011372838,1.774704488414058e-05,23.645849318739202,24.05394335690034
619.0,279.26177583547087,-19.196426448648758,,84.1259491814293,444.9084370301079,1.7751099433154947e-05,23.64995002893751,24.0588687020206
620.0,279.2666856168519,-19.19645159351407,,84.11981561205329,444.87599903932085,1.775514578177407e-05,23.654032180897946,24.06377554144826
621.0,279.27155458525834,-19.19647676793821,,84.11373357660833,444.84383359084615,1.775916978355029e-05,23.658094943219552,24.06866269967497
622.0,279.2764497742371,-19.19650197187955,,84.10761933811683,444.8114978333617,1.7763185638102684e-05,23.66213936660245,24.07353157006796
623.0,279.2813416741656,-19.19652720529657,,84.10150975879564,444.7791867163621,1.7767187213183345e-05,23.666165151356008,24.078381702835244
624.0,279.28624770729795,-19.19655246814787,,84.09538308146132,444.7467851748221,1.77711782600522e-05,23.670172650496138,24.08321354094592
625.0,279.2911378619982,-19.196577760392163,,84.08927678443212,444.7144914165496,1.7775152538509803e-05,23.67416155979312,24.08802662666087
626.0,279.2960168176416,-19.196603081988254,,84.08318501997802,444.6822745152439,1.777911111426573e-05,23.67813205571139,24.092821160693276
627.0,279.3009215974922,-19.19662843289508,,84.07706156401683,444.6498900102555,1.778306186629743e-05,23.682084756021794,24.09759795219935
628.0,279.30581092045344,-19.19665381307166,,84.0709579563277,444.6176104748252,1.7786996177882543e-05,23.686019202506817,24.102356330696892
629.0,279.31071755969725,-19.19667922247715,,84.06483328463287,444.5852195403087,1.7790921032040766e-05,23.68993595095348,24.107097021868636
630.0,279.3156301090721,-19.196704661070793,,84.0587017904359,444.55279252431217,1.779483410424766e-05,23.693834951439655,24.111819917596065
631.0,279.3205103015193,-19.19673012881195,,84.05261123142336,444.5205819981038,1.779872740922126e-05,23.69771579172191,24.11652440744712
632.0,279.32541000532143,-19.196755625660085,,84.04649687291088,444.48824560587644,1.780261195238421e-05,23.701579280836835,24.12121157016228
633.0,279.3303400785455,-19.196781151574775,,84.04034517345325,444.4557117323522,1.7806490098854778e-05,23.705425667098112,24.1258817117074
634.0,279.3352237941626,-19.196806706515698,,84.03425186955846,444.4234866895615,1.7810345756364343e-05,23.70925402196375,24.13053350411694
635.0,279.3401370550535,-19.196832290442632,,84.02812225597587,444.3910696193809,1.7814194995022864e-05,23.713065468853024,24.135168467226038
636.0,279.34504332169314,-19.196857903315475,,84.02200192189908,444.35870162478824,1.7818030189613665e-05,23.716859619606264,24.139786022692157
637.0,279.349950513642,-19.19688354509422,,84.01588098696634,444.3263304525092,1.7821853083346603e-05,23.7206366819538,24.144386420156362
638.0,279.354858928405,-19.19690921573897,,84.00975908039162,444.293954141605,1.7825663812669576e-05,23.72439676064318,24.148969766476263
639.0,279.35976017522097,-19.19693491520993,,84.00364666629235,444.26162803260013,1.7829460682140437e-05,23.728139844876978,24.15353600722056
640.0,279.3646748027954,-19.196960643467417,,83.99751811907906,444.22921660201933,1.783324809578898e-05,23.73186630558981,24.15808562204393
641.0,279.3695945962047,-19.196986400471836,,83.99138368585209,444.1967740426707,1.7837024394388462e-05,23.735576132078624,24.162618557704825
642.0,279.3744990016826,-19.19701218618371,,83.98526899307335,444.16443588264303,1.7840785316620248e-05,23.73926915267693,24.16713453441774
643.0,279.37942906132315,-19.19703800056366,,83.9791228721434,444.1319315117166,1.7844539585893277e-05,23.742946002240803,24.171634404697613
644.0,279.38433551653645,-19.19706384357241,,83.97300673219075,444.0995856981659,1.7848276888023173e-05,23.74660613332443,24.176117360754603
645.0,279.3892388575921,-19.197089715170783,,83.96689502649508,444.06726333562375,1.785200161268652e-05,23.750249910474647,24.180583875997062
646.0,279.3941597551454,-19.197115615319714,,83.96076199276966,444.03482817767804,1.7855718187921935e-05,23.753877696723738,24.185034423984426
647.0,279.3990733338428,-19.197141543980226,,83.95463863544202,444.00244419432306,1.7859421437931275e-05,23.757489263720935,24.18946864461746
648.0,279.404000389515,-19.19716750111346,,83.9484990394962,443.96997433142303,1.7863115816447173e-05,23.761084973658402,24.19388701152862
649.0,279.4089134091806,-19.197193486680636,,83.94237748865805,443.93759990186715,1.786679558981978e-05,23.764664565378048,24.198289117156474
650.0,279.41382875529183,-19.197219500643097,,83.93625359350793,443.9052130741845,1.7870464276033505e-05,23.76822834223167,24.20267535270797
651.0,279.4187506751384,-19.19724554296228,,83.93012206391023,443.8727858709676,1.7874122838067804e-05,23.771776449985897,24.207045887315623
652.0,279.42369828275747,-19.197271613599707,,83.9239590937795,443.8401923913694,1.7877775374254845e-05,23.775309222105935,24.21140115790973
653.0,279.4285974430735,-19.19729771251702,,83.91785702529685,443.8079209961854,1.788140631439782e-05,23.77882580666026,24.215739914376915
654.0,279.4335224075553,-19.19732383967595,,83.91172337187022,443.77548256088835,1.78850313851794e-05,23.782327237346756,24.220063590267173
655.0,279.4384482366219,-19.197349995038326,,83.90558919822573,443.7430413743674,1.7888645391664345e-05,23.785813286335728,24.22437182413968
656.0,279.44339579148465,-19.19737617856608,,83.89942852950658,443.7104600660129,1.7892252799485512e-05,23.78928430430137,24.228665080095116
657.0,279.4483114294948,-19.197402390221242,,83.8933081594617,443.6780918811994,1.789584235675155e-05,23.792739704877615,24.232942482013247
658.0,279.45323143803125,-19.197428629965934,,83.88718290261644,443.6456978520568,1.7899421782194717e-05,23.796180032249442,24.237204770775012
659.0,279.4581661315384,-19.19745489776238,,83.88103992097668,443.61321008357817,1.790299331557724e-05,23.799605501200418,24.24145221785792
660.0,279.4631011792786,-19.197481193572905,,83.87489705673325,443.5807229359617,1.790655399655693e-05,23.803016018347584,24.245684652683842
661.0,279.4680454068754,-19.197507517359924,,83.86874332581476,443.548178318855,1.7910105749939414e-05,23.806411778521195,24.249902318725134
662.0,279.4729577016887,-19.197533869085948,,83.86262989430284,443.5158468291622,1.7913639962613e-05,23.809792358082387,24.25410456841144
663.0,279.4778915769147,-19.197560248713593,,83.8564901623315,443.4833762468777,1.791716798800952e-05,23.813158503667346,24.258292440905187
664.0,279.48283055140183,-19.197586656205562,,83.85034464356457,443.45087506055006,1.792068640985711e-05,23.816510094430633,24.262465726055833
665.0,279.4877568030114,-19.197613091524655,,83.84421551256575,443.4184605425616,1.792419152779434e-05,23.819846994873284,24.266624191127203
666.0,279.4927072991854,-19.197639554633774,,83.8380567771735,443.38588945879843,1.7927691204030474e-05,23.823169740171124,24.270768574716023
667.0,279.4976409290794,-19.197666045495904,,83.83191958311153,443.3534322984997,1.7931176822110636e-05,23.826477909466586,24.274898230652532
668.0,279.50257347801073,-19.19769256407413,,83.82578429111133,443.3209851974436,1.7934651772968836e-05,23.829771777566105,24.27901352085055
669.0,279.50751517461964,-19.197719110331644,,83.81963817970849,443.28848087690216,1.7938118274808584e-05,23.83305154925735,24.283114707049293
670.0,279.51245998393006,-19.19774568423171,,83.81348875677327,443.25595904299274,1.7941575112643265e-05,23.836317231104626,24.287201763125314
671.0,279.51740573455305,-19.1977722857377,,83.80733872329814,443.2234339801825,1.7945021886466643e-05,23.839568876439525,24.291274730924158
672.0,279.522338309465,-19.197798914813063,,83.80120563164367,443.1909985158732,1.794845567387716e-05,23.84280639502194,24.295333442339277
673.0,279.52728363006844,-19.19782557142137,,83.79505725138252,443.1584821962492,1.795188200463604e-05,23.846030176987046,24.29937843172829
674.0,279.5322404623846,-19.197852255526257,,83.78889512074464,443.1258931563923,1.7955300675672762e-05,23.84924028443827,24.303409755115915
675.0,279.5371734664051,-19.19787896709146,,83.78276317082698,443.09346373027165,1.795870428217161e-05,23.852436373412278,24.30742687222936
676.0,279.5421240106029,-19.197905706080814,,83.77660997759394,443.0609219567678,1.7962101614873303e-05,23.855619014078687,24.311430584121872
677.0,279.5470795524889,-19.19793247245824,,83.77045113428147,443.0283503022578,1.7965490081686582e-05,23.858788132832316,24.31542074794182
678.0,279.55201407464165,-19.19795926618775,,83.76431897306287,442.9959197586511,1.796886424409601e-05,23.861943498305948,24.319396987152217
679.0,279.55697291083516,-19.19798608723345,,83.75815715787505,442.9633323870831,1.7972233730382494e-05,23.865085721253358,24.323360166776727
680.0,279.5619326657677,-19.198012935559525,,83.75199476378265,442.9307419539208,1.7975593655101623e-05,23.868214599821126,24.327309954574794
681.0,279.5668740843485,-19.198039811130272,,83.74585571182071,442.8982749679336,1.797894000594996e-05,23.87132998317654,24.331246091819562
682.0,279.57182085333665,-19.198066713910055,,83.73971057209158,442.86577578618505,1.7982277839359736e-05,23.874432223294875,24.335169063975982
683.0,279.5767779814408,-19.19809364386335,,83.73355312511677,442.83321151634544,1.7985608267092878e-05,23.877521451313182,24.339079031042818
684.0,279.5817494257802,-19.198120600954695,,83.72737845973599,442.8005561852558,1.7988932178609288e-05,23.88059778502063,24.342976133896492
685.0,279.5867000550161,-19.198147585148746,,83.72123020883443,442.7680405497629,1.7992242206057494e-05,23.88366088919287,24.346859839194742
686.0,279.59163386926986,-19.198174596410226,,83.71510339815754,442.7356383030274,1.7995539246432385e-05,23.88671088391589,24.350730289613466
687.0,279.5966123577056,-19.198201634703963,,83.70892167513142,442.70294564687947,1.7998836341695994e-05,23.889748549317492,24.354588614532155
688.0,279.6015698856906,-19.198228699994857,,83.70276654137778,442.6703936107397,1.8002119678347966e-05,23.892773199408513,24.358433756200412
689.0,279.6065151993121,-19.198255792247906,,83.69662713228597,442.6379247360357,1.800539115515813e-05,23.895785006690563,24.362265936842636
690.0,279.61146631746885,-19.19828291142819,,83.69048107696487,442.6054207120881,1.8008654630131103e-05,23.898784247790264,24.366085536015714
691.0,279.61643489240123,-19.198310057500887,,83.68431391483125,442.5728050626663,1.801191261634742e-05,23.90177112416333,24.36989282234466
692.0,279.6213878407903,-19.198337230431246,,83.67816671026188,442.540294960805,1.801515817398422e-05,23.904745328048428,24.37368729962088
693.0,279.62636687702354,-19.19836443018462,,83.67198769240458,442.5076166112111,1.8018400167721472e-05,23.90770740120623,24.377469748719545
694.0,279.6313152184011,-19.198391656726425,,83.66584732813214,442.4751426849395,1.802162664833648e-05,23.91065676898212,24.381239270150672
695.0,279.636305908421,-19.198418910022188,,83.65965498017194,442.4423938377725,1.8024853101209147e-05,23.913594323306246,24.38499717538904
696.0,279.6412584700039,-19.19844619003751,,83.65351050352423,442.4098981627959,1.8028062568098266e-05,23.91651922494176,24.38874216338306
697.0,279.6462156262061,-19.198473496738078,,83.64736088736277,442.3773753069903,1.803126412648727e-05,23.91943202196746,24.392475027992553
698.0,279.6511822223456,-19.198500830089657,,83.64120012313491,442.34479349352847,1.803445884910159e-05,23.922332834286753,24.39619591764399
699.0,279.65615378427213,-19.198528190058113,,83.63503376314353,442.31218208631554,1.8037645838620678e-05,23.925221677119776,24.399904822349335
700.0,279.66113836880095,-19.19855557660938,,83.62885181730952,442.2794882518261,1.8040826846087333e-05,23.928098704776932,24.403601943632804
701.0,279.66609950244845,-19.19858298970949,,83.62269951867914,442.2469512095172,1.804399420907792e-05,23.930963577640178,24.407286731068464
702.0,279.6710695863764,-19.19861042932455,,83.6165366840627,442.21435844659976,1.804715482382958e-05,23.933816719769244,24.410959796749996
703.0,279.6760281123538,-19.198637895420752,,83.61038874287568,442.181844449063,1.8050304401745884e-05,23.936657968878137,24.414620859727915
704.0,279.68099170193733,-19.198665387964375,,83.60423508533813,442.14930022003864,1.8053446503222845e-05,23.939487572018844,24.418270264013778
705.0,279.68599283948566,-19.198692906921778,,83.59803544584936,442.1165128108987,1.8056588042883184e-05,23.942305947337005,24.421908617844096
706.0,279.6909460696173,-19.19872045225941,,83.59189575699534,442.08404245664445,1.8059710998896752e-05,23.94511222204318,24.425534550444127
707.0,279.69592470513163,-19.198748023943782,,83.58572514129708,442.051408542703,1.8062830917605213e-05,23.94790726044777,24.42914935434008
708.0,279.70090404833184,-19.19877562194151,,83.57955421392948,442.01877298046736,1.8065942622464964e-05,23.95069085432092,24.432752677618616
709.0,279.70588016750406,-19.198803246219285,,83.57338784699685,441.9861615365449,1.806904532708143e-05,23.95346302265177,24.436344516617744
710.0,279.7108489197784,-19.198830896743875,,83.56723117244636,441.95360135174803,1.8072138199959058e-05,23.95622378220674,24.43992486407443
