Temperature,Volume,F,Debye Temperature,B,E,alpha,Cv,Cp
745.0,77.47146010963068,-22.757382329428875,,414.08682732454395,1424.0524189804262,7.370598862705337e-06,16.55626782509089,16.672132030735167
746.0,77.47202165652621,-22.757390517809913,,414.07617545363854,1424.0157869952275,7.378207711586599e-06,16.57305306265648,16.689310306401136
747.0,77.47257631159118,-22.757398723230562,,414.06565465726305,1423.9796057778124,7.385795293804898e-06,16.5897936696205,16.70644418171225
748.0,77.47313786231508,-22.75740694568548,,414.055003411843,1423.9429759436698,7.393366261002048e-06,16.60649257511156,16.723536676462565
749.0,77.4737022849786,-22.757415185169297,,414.04429804663164,1423.9061599905426,7.400919321144429e-06,16.623149068528623,16.740587051567694
750.0,77.47426837513643,-22.7574234416766,,414.0335614105214,1423.869236496204,7.40845412230974e-06,16.63976301639215,16.75759516386015
751.0,77.4748295230174,-22.757431715201964,,414.0229188633203,1423.8326365754006,7.415968504404684e-06,16.656333188835887,16.77455973711128
752.0,77.47538984531852,-22.757440005739923,,414.0122923236657,1423.7960917048517,7.423463891956439e-06,16.672860537738924,16.791481749232343
753.0,77.47595949029332,-22.757448313285,,414.00148933742236,1423.7589400311522,7.430943730072876e-06,16.68934723214541,16.80836343661132
754.0,77.47652168078373,-22.75745663783167,,413.99082807539924,1423.7222757497223,7.438402455032038e-06,16.70578998440988,16.825201395970808
755.0,77.47708722501127,-22.757464979374387,,413.9801035688705,1423.6853939692433,7.445843732892367e-06,16.722191096490217,16.841998001146127
756.0,77.47765100152567,-22.757473337907577,,413.96941293820436,1423.6486286884954,7.453265898204159e-06,16.73854964522061,16.858752292396616
757.0,77.4782200757785,-22.757481713425655,,413.9586222078663,1423.6115191630859,7.4606713674749885e-06,16.754867168173302,16.875465854101463
758.0,77.4787862315281,-22.75749010592298,,413.9478871756628,1423.5746011846124,7.468057436856574e-06,16.771142120196075,16.892137083172692
759.0,77.47935637337989,-22.757498515393905,,413.9370769225033,1423.537424519851,7.475426470143204e-06,16.7873760034792,16.908767527683946
760.0,77.4799224532552,-22.757506941832744,,413.92634404500575,1423.5005139514521,7.482775817151918e-06,16.80356731152341,16.925355624052205
761.0,77.48049142559364,-22.7575153852338,,413.915556685833,1423.4634160195435,7.490107859598632e-06,16.81971755352481,16.941902927883785
762.0,77.4810632523067,-22.75752384559133,,413.9047155725645,1423.4261332262843,7.497422634512602e-06,16.83582683136076,16.95840953933286
763.0,77.48162981273607,-22.757532322899575,,413.89397466033256,1423.3891950262823,7.504717463613579e-06,16.851893630577486,16.974873885938557
764.0,77.48220051548758,-22.75754081715276,,413.88315557871465,1423.3519880002857,7.511995555341448e-06,16.867919945561393,16.991298025926614
765.0,77.48277286752338,-22.757549328345064,,413.8723055949018,1423.3146747010571,7.519256121633688e-06,16.883905387114954,17.007681551281465
766.0,77.48334907752695,-22.757557856470655,,413.86138284449686,1423.2771111561442,7.526499954329243e-06,16.899850504974648,17.02402502573877
767.0,77.48391577569441,-22.75756640152367,,413.8506407627266,1423.2401689340777,7.533722605184787e-06,16.91575274729389,17.0403258021127
768.0,77.48449091577852,-22.75757496349822,,413.83973902509445,1423.2026776524872,7.540930161376553e-06,16.93161579915726,17.05658768994681
769.0,77.48506757314314,-22.7575835423884,,413.82880889707286,1423.1650887358112,7.54812034284981e-06,16.94743839057798,17.072809369225343
770.0,77.48563827896487,-22.75759213818827,,413.81799194060403,1423.1278890182423,7.5552906827886895e-06,16.963219150634803,17.088989414713414
771.0,77.48621393942587,-22.757600750891864,,413.80708144279475,1423.0903676102373,7.562444901579594e-06,16.978960352548974,17.105130175161893
772.0,77.48678556024467,-22.7576093804932,,413.7962478732005,1423.0531107598163,7.569580017551056e-06,16.994660324698696,17.121229913733952
773.0,77.48736114678263,-22.757618026986275,,413.78533951116054,1423.0155966967623,7.57669877622878e-06,17.010320760265294,17.13729037892936
774.0,77.4879395902162,-22.757626690365054,,413.7743773773362,1422.9778977115263,7.583800852866572e-06,17.025941547218697,17.153311449482324
775.0,77.48851392573111,-22.757635370623472,,413.7634934613346,1422.9404677188597,7.590883946288638e-06,17.04152142147402,17.169291810107136
776.0,77.48909466372693,-22.757644067755464,,413.7524885885596,1422.9026217535652,7.597951650129782e-06,17.05706256215635,17.185233713611787
777.0,77.4896723993122,-22.757652781754913,,413.7415409831487,1422.8649727318173,7.60500083879584e-06,17.072563226457998,17.201135348412723
778.0,77.49024725253199,-22.757661512615694,,413.73064836465915,1422.8275128111304,7.6120315992539524e-06,17.08802354908146,17.216996848454617
779.0,77.49082612233843,-22.75767026033167,,413.71968000922647,1422.7897924296658,7.6190463088485314e-06,17.103444992213678,17.2328197241172
780.0,77.49140663625802,-22.757679024896653,,413.7086808756378,1422.7519662015418,7.626044214441909e-06,17.118827197160297,17.2486035982678
781.0,77.49198653793052,-22.75768780630446,,413.6976937166629,1422.7141811543404,7.633024600959473e-06,17.134169830137512,17.264348119382827
782.0,77.49256699304233,-22.757696604548872,,413.68669644644706,1422.6763613343903,7.639987909595322e-06,17.149473227134155,17.280053630441195
783.0,77.49315236233994,-22.757705419623647,,413.67560645182294,1422.6382226334495,7.646935662991162e-06,17.16473834532235,17.29572111895288
784.0,77.49372947866503,-22.757714251522525,,413.6646731852511,1422.6006229232398,7.653863453424094e-06,17.179962726330434,17.31134802924901
785.0,77.49431036584579,-22.757723100239225,,413.6536688551584,1422.56277882424,7.660775395765948e-06,17.195148820713644,17.326936898002884
786.0,77.4948929556026,-22.757731965767444,,413.64263264832783,1422.5248251005366,7.667670837640572e-06,17.21029633145455,17.34248741179334
787.0,77.49547947995732,-22.75774084810086,,413.63152228823685,1422.4866163623708,7.674550582528003e-06,17.225405796991936,17.358000124118806
788.0,77.49605968758655,-22.757749747233113,,413.6205319603882,1422.4488204173524,7.681411204221359e-06,17.240475336748478,17.37347307771793
789.0,77.49664613509346,-22.757758663157848,,413.6094238167574,1422.4106193016346,7.688257003972296e-06,17.25550748976343,17.388908902557624
790.0,77.49723078181083,-22.75776759586867,,413.598350163238,1422.3725367980614,7.69508530355745e-06,17.270500805323522,17.404306087382658
791.0,77.49781901199987,-22.757776545359178,,413.587209019555,1422.3342221945409,7.70189797526428e-06,17.285456429270877,17.41966581645048
792.0,77.4984005244536,-22.757785511622934,,413.57619548861476,1422.2963464536529,7.708691570913484e-06,17.30037248128268,17.434986131748218
793.0,77.49898674381595,-22.757794494653492,,413.56509319187023,1422.2581654454873,7.71547001260963e-06,17.315251269439095,17.45026942466232
794.0,77.49957888261136,-22.75780349444438,,413.55387917593055,1422.2196002329001,7.722233759730007e-06,17.33009312869298,17.46551603804015
795.0,77.5001607941959,-22.757812510989112,,413.5428592242009,1422.1817024107957,7.728977375670138e-06,17.344895062963452,17.480722854081584
796.0,77.50074971151275,-22.757821544281178,,413.5317069846152,1422.1433496482564,7.73570675841631e-06,17.35966048628101,17.495893414004772
797.0,77.5013368682382,-22.757830594314044,,413.52058846884887,1422.1051128625686,7.742418976510375e-06,17.374387821350684,17.511026073725564
798.0,77.50192570556013,-22.757839661081167,,413.50943851379395,1422.0667679565736,7.749115245104817e-06,17.389077831751564,17.526121621271685
799.0,77.50251501516753,-22.757848744575973,,413.4982800015722,1422.0283936223204,7.755795199436507e-06,17.40373039026962,17.541179919070363
800.0,77.50310716903817,-22.757857844791882,,413.4870680222936,1421.989835413849,7.762459692172597e-06,17.418346052895743,17.556201539715214
801.0,77.5036952047456,-22.757866961722282,,413.47593440289296,1421.9515466864777,7.769106400269642e-06,17.432923596768198,17.571185206482838
802.0,77.50428720958503,-22.757876095360555,,413.4647260217793,1421.9130008521636,7.775738120854632e-06,17.44746466585263,17.586132623142277
803.0,77.50487738776076,-22.757885245700052,,413.4535526123889,1421.874575286266,7.782352926847799e-06,17.461968260928018,17.601042745321422
804.0,77.50547353854992,-22.757894412734114,,413.44226652082233,1421.8357622042365,7.788953519506078e-06,17.476435965126008,17.615917214136957
805.0,77.50606163372531,-22.75790359645606,,413.43113332187374,1421.7974749228079,7.795535165913364e-06,17.49086522195056,17.63075336506901
806.0,77.50665453200372,-22.757912796859195,,413.41990958462117,1421.758876278442,7.802102291259189e-06,17.50525857126115,17.645553834600207
807.0,77.50724791318946,-22.757922013936803,,413.40867709682266,1421.7202475407832,7.808653469008536e-06,17.519615296740117,17.660317872266287
808.0,77.50784606425532,-22.757931247682148,,413.3973547128487,1421.6813096484796,7.815190206144182e-06,17.53393630888634,17.675046420216166
809.0,77.50843843094246,-22.75794049808848,,413.38614221293307,1421.6427496495276,7.82170894831834e-06,17.548219719417162,17.689737507952696
810.0,77.50903101621984,-22.75794976514903,,413.3749259654933,1421.6041767627692,7.828211786852577e-06,17.562466763610185,17.704392415480577
811.0,77.50962870788025,-22.757959048857014,,413.3636134613474,1421.5652728473808,7.834700434758313e-06,17.57667846109158,17.719012198922982
812.0,77.51022228679427,-22.757968349205626,,413.3523791918349,1421.5266379823743,7.84117179015604e-06,17.59085318097711,17.73359515505248
813.0,77.5108220963384,-22.757977666188047,,413.34102739690434,1421.4875989452353,7.847629428876883e-06,17.604992964942923,17.748143404301906
814.0,77.51141781155714,-22.757986999797446,,413.3297534853175,1421.4488277503863,7.854069869523065e-06,17.619095978621104,17.76265503114717
815.0,77.51201399922925,-22.757996350026964,,413.3184710271576,1421.4100271637112,7.860494715676146e-06,17.63316317913344,17.777131026836543
816.0,77.51261071743606,-22.75800571686973,,413.30717892425315,1421.3711934085773,7.866904031362096e-06,17.647194677830004,17.791571501970708
817.0,77.51321448338024,-22.75801510031886,,413.2957538547063,1421.3319023786494,7.87330008919042e-06,17.661191788941785,17.805977820520734
818.0,77.51380900647973,-22.758024500367455,,413.28450408317383,1421.2932142019029,7.879677363003451e-06,17.675151577173366,17.820346918739688
819.0,77.51441385669648,-22.75803391700859,,413.2730593011416,1421.2538553803656,7.88604258948778e-06,17.689077785240176,17.8346826912585
820.0,77.51500699261473,-22.75804335023534,,413.2618365678198,1421.2152601885366,7.892388271906576e-06,17.702966416145546,17.84898096707575
821.0,77.51561069921614,-22.758052800040748,,413.25041422758585,1421.175978544767,7.898722079298067e-06,17.716821707266796,17.863246157376576
822.0,77.51621238489047,-22.75806226641785,,413.239030526633,1421.1368297822148,7.905039746417696e-06,17.730641420429144,17.877475923906836
823.0,77.51680927975367,-22.75807174935966,,413.2277378634508,1421.0979941002754,7.911340367262594e-06,17.744425144612983,17.891669832466288
824.0,77.51741328882487,-22.758081248859195,,413.21631100910554,1421.058696932392,7.917628062623311e-06,17.758175179287626,17.90583027545994
825.0,77.51801320993376,-22.75809076490943,,413.20496189317123,1421.0196671083718,7.923899038503622e-06,17.77188955362173,17.91995519227997
826.0,77.51861936747146,-22.758100297503347,,413.1934952042551,1420.9802329486467,7.930156876107952e-06,17.78557026930135,17.934046665387978
827.0,77.51922139375623,-22.758109846633904,,413.1821070700042,1420.9410689398992,7.936398065006091e-06,17.799215514622126,17.948102799578496
828.0,77.51982619250805,-22.75811941229404,,413.1706668959148,1420.901725965164,7.942625014852419e-06,17.812826657897897,17.962125016953742
829.0,77.52042687847629,-22.758128994476685,,413.15930491975956,1420.8626519146014,7.948835406885934e-06,17.826402532976644,17.976112095254724
830.0,77.5210337755694,-22.758138593174763,,413.1478258668846,1420.8231752349884,7.95503282563066e-06,17.839945130321386,17.99006610637751
831.0,77.52163999979507,-22.758148208381165,,413.13635994896083,1420.7837437267206,7.961214952230581e-06,17.853453284405994,18.00398582865747
832.0,77.5222420870571,-22.758157840088778,,413.1249726798575,1420.744582693232,7.967380639469517e-06,17.866926460580206,18.017870698408206
833.0,77.5228492760563,-22.758167488290482,,413.1134893290921,1420.7050912330926,7.973533101707579e-06,17.88036644314232,18.031722573105757
834.0,77.52345691549101,-22.758177152979133,,413.1019978691361,1420.6655718852937,7.979670784615383e-06,17.89377247827479,18.04554066047783
835.0,77.52406158209232,-22.75818683414757,,413.0905630370637,1420.626247281856,7.985792554065529e-06,17.90714403978502,18.05932440553544
836.0,77.52467130627348,-22.75819653178863,,413.0790329720593,1420.5865951705664,7.991901211638963e-06,17.92048268420247,18.07307542868602
837.0,77.52527922438854,-22.75820624589513,,413.06753747097156,1420.5470619252394,7.997994440743517e-06,17.93378725934934,18.08679252112286
838.0,77.52588529295922,-22.758215976459873,,413.0560773522423,1420.5076503605114,8.00407226777775e-06,17.947057854514817,18.10047577060495
839.0,77.52649838303178,-22.758225723475654,,413.0444848789482,1420.467783625935,8.01013778568177e-06,17.960296170791416,18.11412694939814
840.0,77.52710339266412,-22.758235486935245,,413.0330456016153,1420.4284437351623,8.016185841463918e-06,17.973499571225698,18.127743296398666
841.0,77.52771431542061,-22.75824526683142,,413.0214949333733,1420.38872076895,8.022221290870298e-06,17.98667068046,18.14132754935191
842.0,77.5283256798501,-22.758255063156927,,413.00993632894,1420.3489705100258,8.0282422932388e-06,17.999808603677064,18.154878767769514
843.0,77.52893406228452,-22.7582648759045,,412.9984345144177,1420.3094155526778,8.034247711043512e-06,18.012912819475744,18.168396401074812
844.0,77.52954636677026,-22.758274705066878,,412.98685896583595,1420.2696070225072,8.040239962818698e-06,18.025984664471,18.18188184152079
845.0,77.5301613032243,-22.75828455063677,,412.9752340787261,1420.2296288162063,8.0462186462458e-06,18.039023998597287,18.19533493752906
846.0,77.5307700144854,-22.758294412606876,,412.96372728703653,1420.1900567422863,8.05218075066566e-06,18.05202932742839,18.208754120562645
847.0,77.53138252377943,-22.75830429096989,,412.9521491139247,1420.150239186307,8.058129770480497e-06,18.065002542130642,18.22214136343147
848.0,77.53199434011154,-22.75831418571849,,412.940584455144,1420.1104681063678,8.064064199030758e-06,18.07794293119906,18.235495916523
849.0,77.53260777892201,-22.758324096845342,,412.9289895447682,1420.0705929906217,8.06998487541319e-06,18.090851001443962,18.2488183048223
850.0,77.53322826403972,-22.7583340243431,,412.91726187317875,1420.0302613065546,8.075893711702577e-06,18.10372781093054,18.262109630590178
851.0,77.5338393952534,-22.75834396820441,,412.90571141528085,1419.9905390637193,8.081785091312798e-06,18.116570529706248,18.27536692641284
852.0,77.53445533713608,-22.758353928421904,,412.89407045416436,1419.9505055786062,8.087663940975672e-06,18.129381773596062,18.288592925008025
853.0,77.5350694140502,-22.758363904988197,,412.88246515867826,1419.9105947482697,8.0935279976677e-06,18.142160447058004,18.30178647417138
854.0,77.53568510695041,-22.7583738978959,,412.87082974280395,1419.8705803333494,8.099378503119389e-06,18.15490726027238,18.31494831218092
855.0,77.53630237503086,-22.758383907137613,,412.8591649809429,1419.8304649970264,8.105215483756734e-06,18.167622296701342,18.32807852123082
856.0,77.53691781528214,-22.75839393270592,,412.847535180848,1419.7904698948776,8.111037804346427e-06,18.180305045541406,18.34117656095803
857.0,77.53753676177196,-22.7584039745934,,412.8358395478565,1419.7502483921537,8.116847347545316e-06,18.192956540698695,18.35424350916621
858.0,77.5381511160514,-22.758414032792615,,412.82423110939135,1419.7103267530529,8.122641354919336e-06,18.20557544376737,18.36727795822791
859.0,77.53876905866154,-22.75842410729612,,412.81255529022565,1419.6701733904501,8.12842269319671e-06,18.218163288498594,18.380281509922842
860.0,77.5393896963936,-22.758434198096452,,412.8008289736754,1419.6298463663886,8.134191093993475e-06,18.230720006020995,18.39325408699948
861.0,77.5400050380649,-22.75844430518616,,412.7892031422903,1419.5898649127078,8.139943833474158e-06,18.243244282484863,18.406194306906194
862.0,77.54062772939069,-22.75845442855775,,412.77743887894553,1419.549407388903,8.145685324680747e-06,18.255738428049774,18.419104586171883
863.0,77.5412462219517,-22.758464568203745,,412.76575436662614,1419.5092241303807,8.15141161245144e-06,18.268200506339795,18.431982889383875
864.0,77.54186749252769,-22.758474724116642,,412.75401779907804,1419.468861852944,8.157125149788046e-06,18.280631829438402,18.444830587043352
865.0,77.54248416106549,-22.758484896288937,,412.7423685927142,1419.4288000122694,8.162823421457223e-06,18.293031196825304,18.457646414693386
866.0,77.54310902872294,-22.75849508471311,,412.7305649303469,1419.3882069944825,8.168510898165894e-06,18.305400932191148,18.470432804545815
867.0,77.54372814420618,-22.758505289381638,,412.71887035246294,1419.3479891202937,8.174182788563662e-06,18.31773869045854,18.48318729122137
868.0,77.54435230558742,-22.758515510286976,,412.70708089168636,1419.307444942045,8.179842870964248e-06,18.330046441395986,18.49591193613369
869.0,77.5449764955719,-22.758525747421583,,412.6952913223277,1419.2669003903811,8.185489446656199e-06,18.342323399091924,18.50860590946032
870.0,77.54559731489645,-22.758536000777905,,412.6835658454759,1419.2265762540585,8.191121376050309e-06,18.35456906264876,18.521268680054142
871.0,77.54621544729565,-22.758546270348372,,412.6718915410966,1419.186428100835,8.196738933872386e-06,18.366783640929338,18.533900461617566
872.0,77.54684595441057,-22.75855655612541,,412.65998395881445,1419.145477700498,8.20234738055724e-06,18.378969827292504,18.546504076882574
873.0,77.54746460638596,-22.75856685810144,,412.64830069746563,1419.1052987440871,8.207938353595656e-06,18.39112351790551,18.559075211516717
874.0,77.54809251993096,-22.75857717626886,,412.6364429646403,1419.0645197769738,8.2135192139744e-06,18.403248448854008,18.571617783637258
875.0,77.54871930379386,-22.758587510620075,,412.62460700068664,1419.0238156734213,8.219086396299695e-06,18.4153429118671,18.58412999405485
876.0,77.5493427622014,-22.75859786114748,,412.61283426515325,1418.9833290136,8.224639176215453e-06,18.427406617200454,18.596611532937292
877.0,77.5499672377977,-22.758608227843443,,412.6010427536818,1418.9427777829733,8.230179098326929e-06,18.439440399449953,18.60906327176961
878.0,77.55059338993372,-22.758618610700342,,412.58922001901107,1418.9021191751747,8.235706429573303e-06,18.451444457404005,18.62148541427185
879.0,77.55122183794929,-22.758629009710543,,412.577354371148,1418.8613129880969,8.24122142309443e-06,18.46341898214766,18.63387815615454
880.0,77.55184692008461,-22.7586394248664,,412.5655527079326,1418.8207268454312,8.246722150286918e-06,18.47536309006769,18.646240563330792
881.0,77.55247048371739,-22.758649856160254,,412.55378014544584,1418.7802407807203,8.25220928971073e-06,18.48727718472436,18.65857305458598
882.0,77.55309946811244,-22.758660303584453,,412.541905677954,1418.739404262773,8.257685289878088e-06,18.49916253587529,18.670876959873276
883.0,77.55373041431714,-22.758670767131324,,412.529994613994,1418.6984418888803,8.263148986976814e-06,18.51101863606604,18.683151740601755
884.0,77.5543590902354,-22.758681246793188,,412.51812684714656,1418.6576284145756,8.268598947269976e-06,18.522844849401764,18.695396722702732
885.0,77.55498933166892,-22.75869174256236,,412.50622996669034,1418.6167148180202,8.274036541157711e-06,18.53464191363235,18.70761267693636
886.0,77.5556176931893,-22.75870225443115,,412.4943690106068,1418.575924766061,8.27946060759938e-06,18.54640932805037,18.719799071262674
887.0,77.55624761824583,-22.758712782391854,,412.4824789799744,1418.5350347261792,8.28487238095366e-06,18.55814776143444,18.73195660412696
888.0,77.55687793641242,-22.758723326436765,,412.4705819689742,1418.4941206806807,8.29027149106943e-06,18.569857098922363,18.744085149485645
889.0,77.55750887172378,-22.75873388655817,,412.4586737500755,1418.4531680910077,8.295658052662111e-06,18.58153746198848,18.75618482999637
890.0,77.55814004833978,-22.75874446274834,,412.44676141773186,1418.4122013551196,8.301031971595758e-06,18.59318887051035,18.76825566138163
891.0,77.55877143054627,-22.758755054999547,,412.4348456464327,1418.371222792599,8.306393271946983e-06,18.60481140176206,18.780297719784553
892.0,77.55940339578613,-22.758765663304054,,412.4229193136878,1418.3302079090668,8.311742121560113e-06,18.616405202299983,18.792311154334396
893.0,77.56003881383577,-22.75877628765411,,412.41092826582116,1418.2889704690087,8.317079556397059e-06,18.627970836650256,18.804296554523425
894.0,77.5606704630208,-22.758786928041978,,412.3990087835375,1418.247979144342,8.322403097441467e-06,18.63950717408117,18.816252724050745
895.0,77.56130293689237,-22.758797584459884,,412.38707418150454,1418.2069358225722,8.327714380591564e-06,18.65101506903894,18.828180557748844
896.0,77.56193542978677,-22.75880825690007,,412.3751396632334,1418.1658927888607,8.333013161188295e-06,18.66249446851862,18.840079994583583
897.0,77.56257055931448,-22.75881894535476,,412.3631558397628,1418.1246801936368,8.338300387579013e-06,18.67394589175247,18.851951576639323
898.0,77.56320684786209,-22.758829649816178,,412.35115059514516,1418.0833939306842,8.34357558088583e-06,18.685369172330322,18.863795123462268
899.0,77.56384167966095,-22.758840370276538,,412.3391732823506,1418.0422037257983,8.348837864804332e-06,18.6967639554195,18.875610255776405
900.0,77.5644750602592,-22.758851106728045,,412.327223793619,1418.0011092083907,8.354087276526931e-06,18.708130324342626,18.887397056106973
901.0,77.5651095728965,-22.758861859162902,,412.31525339266267,1417.959942773447,8.359324752433394e-06,18.719468790314586,18.89915605831623
902.0,77.56574559117291,-22.758872627573304,,412.3032550340862,1417.91868019172,8.364550458484665e-06,18.73077949545801,18.91088740720638
903.0,77.56637937994245,-22.758883411951437,,412.29129917989434,1417.8775637833742,8.369763126657997e-06,18.742061900791004,18.922590529016652
904.0,77.56701887049242,-22.75889421228949,,412.27923621714393,1417.8360790266727,8.37496556028535e-06,18.75331740018119,18.934266889226567
905.0,77.5676579751231,-22.75890502857963,,412.26718098612116,1417.7946208595288,8.380155670111366e-06,18.76454506444525,18.945915502425667
906.0,77.56829486986453,-22.75891586081404,,412.25516788903064,1417.7533075917736,8.385332854072303e-06,18.77574467302471,18.95753613055942
907.0,77.56892797049775,-22.758926708984877,,412.2432268010221,1417.7122419646112,8.390496593256682e-06,18.78691604628855,18.969128578598113
908.0,77.56956905423286,-22.758937573084303,,412.23113559325105,1417.6706600727503,8.39565103598725e-06,18.79806120363748,18.98069497334636
909.0,77.57020555790587,-22.758948453104466,,412.2191312177872,1417.6293767988338,8.400791828816751e-06,18.809178155318982,18.992233208926066
910.0,77.57084821761951,-22.75895934903752,,412.20701119479946,1417.5876958108988,8.405922757440625e-06,18.820268744683354,19.003745226807915
911.0,77.57148968165917,-22.758970260875607,,412.19491417670497,1417.546093937226,8.411041287807045e-06,18.83133184217014,19.01522982902425
912.0,77.57212899600438,-22.75898118861086,,412.182858151273,1417.504633038094,8.41614712052026e-06,18.842367371213754,19.026686929392934
913.0,77.57276446026725,-22.758992132235413,,412.170875177603,1417.4634233653508,8.42123969485243e-06,18.853375133962384,19.0381163134731
914.0,77.57340787318007,-22.75900309174139,,412.15874277087937,1417.421699789514,8.426323170735453e-06,18.864357135977908,19.049520095500963
915.0,77.57405021394555,-22.759014067120916,,412.14663103752366,1417.38004730978,8.431394428279678e-06,18.875311980359665,19.060896794303726
916.0,77.57469177283042,-22.759025058366102,,412.13453450238023,1417.338447096985,8.436453602819514e-06,18.886239792839845,19.07224653755428
917.0,77.57533372009617,-22.75903606546906,,412.1224310998335,1417.2968232670603,8.441501137610687e-06,18.897140841622228,19.083569603629503
918.0,77.57597605300147,-22.7590470884219,,412.1103208823726,1417.2551760005172,8.446537065563642e-06,18.908015203339758,19.094866068446134
919.0,77.57661989838921,-22.75905812721672,,412.0981826070774,1417.213432242552,8.45156181491759e-06,18.91886313740304,19.10613620127582
920.0,77.57726189816863,-22.759069181845614,,412.08607958291753,1417.1718097139071,8.456574243803626e-06,18.929684176420317,19.117379502610955
921.0,77.57790536347038,-22.759080252300677,,412.07394938780294,1417.1300937438357,8.461575544902784e-06,18.940478933238854,19.12859661561265
922.0,77.57855106992986,-22.75909133857399,,412.0617774038879,1417.0882340612904,8.466566023572507e-06,18.951247608462655,19.13978774755242
923.0,77.57919238334219,-22.759102440657646,,412.0496886879032,1417.04666073873,8.471543389473362e-06,18.961989207997092,19.15095184125556
924.0,77.579838165884,-22.759113558543714,,412.03751618845797,1417.0047992832665,8.476510780122814e-06,18.97270523659101,19.162090484200426
925.0,77.58048313714743,-22.759124692224265,,412.0253594410242,1416.962991999268,8.481466379003371e-06,18.983394918684635,19.173202850449826
926.0,77.58112857530881,-22.759135841691375,,412.0131943534925,1416.9211560335154,8.486410666995062e-06,18.994058535465175,19.1842892325748
927.0,77.58177437067586,-22.759147006937106,,412.00102299418126,1416.879298498994,8.491343638660515e-06,19.004696144401777,19.195349686352593
928.0,77.5824234720098,-22.759158187953517,,411.9887897914471,1416.837228283774,8.496266360819878e-06,19.01530829218221,19.20638478581082
929.0,77.58306704980438,-22.75916938473267,,411.9766611470191,1416.795517646543,8.501175770405291e-06,19.025893640800607,19.2173931084744
930.0,77.58371395389528,-22.75918059726661,,411.9644702775805,1416.7535930163256,8.506075003133507e-06,19.0364536806431,19.228376228097577
931.0,77.58436415575657,-22.759191825547386,,411.9522177277816,1416.711456266184,8.510964082158227e-06,19.046988479439012,19.23933421162658
932.0,77.58501003577605,-22.75920306956705,,411.9400470821839,1416.6696011861377,8.515840367021836e-06,19.05749689690751,19.250265845489633
933.0,77.58565317991669,-22.759214329317636,,411.92792844809856,1416.627924974664,8.52070444586612e-06,19.06797926195339,19.261171472923174
934.0,77.58630648628682,-22.759225604791183,,411.9156187970436,1416.5855918522245,8.525560877616633e-06,19.07843769676046,19.27205333892484
935.0,77.5869570471332,-22.759236895979722,,411.9033613458957,1416.5434382462513,8.530405164967653e-06,19.088870223001084,19.28290934110872
936.0,77.58760327583742,-22.759248202875288,,411.8911859810585,1416.5015669366512,8.535236782419166e-06,19.099276664838882,19.29373928762985
937.0,77.58825166288315,-22.759259525469904,,411.87897041528447,1416.4595573752695,8.54005804046306e-06,19.109658123882667,19.304544341743746
938.0,77.58890269449053,-22.75927086375559,,411.8667054933601,1416.417378077155,8.544869142153342e-06,19.120014748406145,19.315324655874097
939.0,77.58955294620002,-22.759282217724365,,411.8544557313876,1416.3752509144015,8.549668916775185e-06,19.130346069827027,19.32607972786459
940.0,77.59020473565688,-22.75929358736825,,411.8421774692197,1416.3330257389375,8.554458210200256e-06,19.14065252589555,19.336810017216163
941.0,77.59085574450637,-22.759304972679256,,411.8299143802929,1416.2908527445363,8.559236239621048e-06,19.150933823637395,19.347515207950057
942.0,77.59150709657041,-22.75931637364939,,411.8176452946187,1416.2486591272077,8.564003431405914e-06,19.161190212031492,19.358195559292525
943.0,77.59216058745321,-22.75932779027066,,411.80533639225376,1416.2063285795273,8.568760448241876e-06,19.1714220441342,19.368851441141594
944.0,77.59281089555066,-22.75933922253507,,411.7930879077326,1416.164205809953,8.573505450848125e-06,19.181628557497334,19.379482038765136
945.0,77.59346338578015,-22.75935067043462,,411.7807987922984,1416.1219433099013,8.57824035643929e-06,19.1918106640387,19.390088315600877
946.0,77.59411796254636,-22.759362133961304,,411.76847085100144,1416.0795472869743,8.582965162922193e-06,19.201968418692108,19.400670325141718
947.0,77.59476936400391,-22.759373613107122,,411.7562031813647,1416.037358539425,8.587678050829308e-06,19.212101071186723,19.41122726519183
948.0,77.5954229182287,-22.759385107864063,,411.74389544002935,1415.9950319845477,8.592380925067609e-06,19.22220952357966,19.421760089213382
949.0,77.59607628682426,-22.759396618224116,,411.73159166581223,1415.9527190726646,8.597072994069694e-06,19.232293481723236,19.432268479641646
950.0,77.596731083305,-22.759408144179265,,411.7192614754762,1415.9103153152496,8.601754856425613e-06,19.24235326656549,19.442752772663475
951.0,77.59738454462408,-22.759419685721497,,411.70695689884417,1415.867999643847,8.6064255705257e-06,19.252388519211173,19.45321258169926
952.0,77.59803955811468,-22.759431242842794,,411.6946235680874,1415.825585086466,8.611086183199189e-06,19.26239975737089,19.463648452241838
953.0,77.59869488264101,-22.75944281553513,,411.6822848547034,1415.7831520181282,8.615736288221093e-06,19.272386858041603,19.474060248539832
954.0,77.59935346544108,-22.759454403790485,,411.6698852707676,1415.7405096148134,8.620376953934447e-06,19.28235034546416,19.484448523370357
955.0,77.60000407900273,-22.759466007600835,,411.6576361991179,1415.698384826093,8.625004256817343e-06,19.292288556615155,19.494811502261797
956.0,77.60066306030554,-22.759477626958148,,411.6452300646005,1415.6557198952041,8.629623980667605e-06,19.302204080064925,19.50515193464365
